CAMIS,ZIPCODE,INSPECTION_DATE,SCORE,GRADE
41444302,10002,9/3/2019,5,A
41488532,11211,2/26/2020,10,A
50082474,10016,7/3/2019,13,A
40394401,10011,2/2/2022,46,C
50018514,11215,6/16/2022,13,A
50105417,11204,11/15/2021,12,A
50105838,11223,2/23/2022,12,A
50006965,11230,8/16/2022,26,B
50086161,11216,6/10/2022,20,B
50061229,11236,6/4/2019,10,A
50085421,10018,5/13/2022,5,A
50019025,11411,3/5/2019,22,B
41673897,11426,8/4/2016,10,A
41267527,11415,8/29/2019,3,A
50014920,10306,10/16/2019,12,A
50081660,11371,12/13/2018,11,A
50103600,10016,9/2/2022,2,A
41705474,10022,7/7/2022,18,B
50094527,11377,3/9/2020,10,A
50114243,11209,3/4/2022,54,C
50081186,11372,10/30/2019,7,A
50107224,10452,12/27/2021,19,B
40838446,10021,12/26/2018,60,C
50016122,10012,1/23/2019,12,A
50108219,11432,7/26/2021,71,C
40980328,11360,11/29/2019,12,A
41038249,11354,2/7/2022,8,A
50044537,10121,6/21/2019,2,A
50097277,11209,2/1/2020,28,C
50087103,11354,8/26/2022,0,A
40512520,10011,8/12/2019,10,A
41521360,10001,8/15/2019,19,B
50108289,10459,8/11/2021,7,A
40526104,10011,9/3/2019,9,A
50118004,10023,8/9/2022,17,B
50047960,11368,8/29/2018,10,A
41652054,10463,10/28/2019,13,A
41397825,10302,11/7/2019,35,C
50005874,11231,2/10/2022,10,A
50063174,11218,5/31/2022,9,A
41110973,11208,1/11/2020,0,A
50005257,11211,5/17/2019,2,A
41300926,10016,8/26/2021,5,A
50015968,11225,9/9/2019,13,A
41507777,10017,8/7/2018,15,B
41485041,11238,7/7/2017,8,A
41185348,10014,10/17/2018,11,A
50076369,10023,4/18/2019,13,A
50089284,11375,7/23/2019,9,A
40931583,11205,8/16/2021,19,B
50056175,11249,2/4/2022,13,A
41665851,10469,9/13/2022,13,A
50042671,10025,6/7/2022,12,A
50000953,10128,9/4/2018,17,B
50034850,11221,9/18/2019,28,C
50005347,10463,4/29/2019,26,B
50082664,11220,9/16/2022,12,A
41502782,11209,3/3/2022,12,A
50079236,11214,2/14/2022,13,A
40691110,10464,4/6/2022,12,A
50033065,10461,2/18/2020,20,B
50070576,11205,3/18/2019,6,A
50103051,11213,6/16/2022,12,A
41266395,11209,3/13/2020,8,A
50060323,11201,10/12/2022,12,A
50106338,11236,12/2/2021,6,A
50098290,10011,2/28/2020,9,A
41219793,10033,4/26/2017,10,A
50047656,11223,10/12/2022,13,A
41152865,11232,2/22/2017,9,A
50063468,10013,11/14/2019,6,A
41023740,10001,11/30/2021,10,A
50074960,10007,5/9/2022,12,A
50100626,10018,7/5/2022,2,A
50059256,10312,3/6/2019,18,B
50062821,11432,7/21/2022,22,B
50070120,10306,7/25/2022,27,B
40363298,10018,9/2/2022,2,A
50095401,10011,10/25/2019,4,A
50112683,10457,9/12/2022,27,B
50000418,11237,3/18/2022,12,A
50036818,10018,12/5/2019,8,A
41127209,11211,3/9/2018,12,A
40378874,10012,1/23/2018,7,A
50055077,10027,9/13/2019,8,A
50048487,10075,8/8/2016,5,A
50085093,11236,8/25/2019,0,A
50072030,11206,11/7/2019,5,A
50005991,11214,8/30/2021,9,A
50058095,11226,6/25/2019,38,C
50093656,11209,7/11/2022,2,A
50054222,11233,8/5/2021,62,C
50063518,11206,3/1/2022,12,A
40371614,11362,5/1/2019,9,A
50080592,11220,2/7/2019,29,C
41629609,10027,5/29/2019,16,B
50051016,10003,6/23/2022,45,C
50001450,11203,2/21/2020,12,A
50043350,10309,1/25/2022,20,B
50085416,11354,3/13/2019,2,A
41447856,10014,3/22/2019,10,A
50113520,11101,4/18/2022,0,A
50007321,10458,5/5/2022,16,B
50105135,10011,1/5/2022,9,A
41033693,10011,10/25/2016,12,A
50071274,10024,6/27/2018,21,B
50118727,11220,2/7/2022,7,A
40391639,10454,7/19/2021,27,B
40524888,10035,5/1/2019,12,A
50049097,11226,2/8/2020,10,A
50005384,10302,1/22/2020,12,A
41455865,11423,4/29/2022,13,A
41376986,10029,6/27/2022,23,B
40729164,10014,5/9/2019,50,C
50101034,10002,2/10/2020,8,A
41463516,10009,7/31/2019,13,A
50033105,10028,3/5/2020,24,B
41642704,10460,8/25/2021,2,A
40395597,11373,9/19/2022,40,C
50089104,11237,8/5/2021,8,A
50001947,11694,12/20/2021,12,A
41694248,10031,3/13/2019,23,B
50043384,10472,1/12/2022,14,B
50105595,11417,9/29/2021,27,B
40856342,11236,1/21/2022,5,A
41660507,10282,8/20/2021,18,B
41383581,11428,1/25/2022,19,B
50041641,10025,4/19/2022,24,B
50002321,11374,12/14/2016,11,A
41316656,10014,3/16/2017,10,A
50106072,11373,7/12/2022,48,C
50117581,10012,6/1/2022,47,C
50018322,11355,4/9/2019,2,A
40638566,11365,5/23/2019,12,A
41303034,11201,9/26/2019,2,A
40383763,11217,7/22/2021,9,A
50014212,11106,10/2/2019,26,B
50017132,10002,4/19/2022,10,A
41678146,11368,1/10/2018,21,B
50036587,10010,9/25/2019,17,B
50064654,10002,2/5/2020,24,B
50083586,11236,7/26/2019,32,C
41320925,11362,2/18/2022,11,A
41405163,11235,1/14/2020,7,A
41396679,10451,7/25/2017,7,A
50084126,11414,10/31/2019,40,C
41688120,11217,5/11/2018,10,A
50056854,11211,4/26/2019,4,A
50055501,11373,6/16/2017,10,A
50106202,10461,10/27/2020,7,A
41645548,10309,3/26/2019,2,A
41299914,11354,1/13/2020,25,B
41620301,10454,7/19/2018,12,A
41365003,10027,3/6/2020,13,A
50073175,10467,6/27/2022,12,A
41676787,10012,11/19/2019,2,A
50058053,11215,12/6/2019,16,B
41139411,10019,2/19/2019,9,A
50017266,11206,12/2/2019,20,B
50014052,11239,7/27/2022,2,A
50107020,10031,11/17/2021,11,A
50047339,10305,5/20/2019,12,A
50012812,11373,6/24/2019,10,A
50060814,11354,8/27/2019,10,A
50064706,11217,5/24/2017,17,B
50098630,10016,3/4/2020,14,B
50092613,10018,2/21/2020,2,A
41396859,10451,8/16/2018,9,A
40837666,10002,3/8/2022,8,A
41271523,11368,8/24/2018,13,A
50101067,10002,5/9/2022,8,A
41691644,11235,6/17/2019,7,A
50060077,11229,9/9/2019,10,A
50107554,11377,4/28/2022,10,A
41354008,11207,7/29/2019,9,A
41414797,10024,5/24/2016,12,A
50014100,10466,7/19/2021,13,A
50077492,11232,8/9/2018,17,B
50114882,10003,11/22/2021,10,A
41338149,10018,7/20/2021,2,A
50002488,10014,11/2/2018,12,A
50111769,10281,8/2/2022,10,A
41627123,11217,9/2/2022,13,A
50077461,11377,9/19/2019,10,A
50078127,11215,8/22/2022,12,A
41194024,10023,7/3/2019,35,C
50085403,10128,12/19/2018,2,A
50126673,10455,10/5/2022,9,A
41362530,11430,11/21/2019,12,A
50091302,10002,8/7/2019,0,A
40607604,11435,10/21/2019,20,B
41711813,10065,8/15/2017,9,A
50090226,11221,9/17/2019,13,A
50056159,10314,6/19/2018,11,A
41434593,11414,7/20/2021,22,B
50081574,11232,7/2/2019,9,A
50057586,10023,3/1/2022,10,A
40574872,10012,9/24/2019,5,A
50110526,11201,10/25/2021,9,A
50080345,10463,8/20/2019,10,A
40576812,11106,3/11/2022,36,C
41116617,11375,12/13/2018,11,A
41650772,10128,8/25/2021,9,A
50056775,10012,8/4/2021,21,B
41704348,10003,6/12/2019,13,A
41507070,11375,4/18/2018,2,A
41564165,11205,7/5/2019,13,A
40370766,10017,2/8/2022,13,A
50002327,11356,2/1/2022,11,A
50072141,11103,7/5/2022,12,A
50010699,10474,6/10/2022,9,A
50113170,11375,4/1/2022,16,B
50018882,11215,10/20/2022,12,A
50091554,11217,2/8/2020,13,A
41358592,10458,10/5/2019,0,A
41150133,10017,2/16/2022,11,A
41372022,10035,7/12/2019,5,A
41308685,11358,2/27/2019,3,A
50005134,11249,4/5/2018,12,A
50102361,10304,4/4/2022,11,A
50005560,10017,10/22/2019,8,A
50063685,10014,3/10/2020,12,A
50032585,11435,11/19/2019,10,A
41410066,10040,1/23/2017,16,B
41581830,10011,5/26/2022,12,A
50069532,10007,6/13/2018,10,A
41640801,11375,3/4/2022,9,A
50089510,11211,7/10/2019,7,A
40383737,10306,2/12/2020,13,A
40399356,11375,10/30/2019,8,A
41350965,10302,6/10/2019,3,A
50032583,11215,4/5/2022,8,A
50107475,10003,1/26/2022,10,A
50011906,10471,3/28/2019,7,A
41701697,11211,8/19/2017,12,A
50099986,10036,1/16/2020,21,B
50089659,10018,2/28/2020,12,A
50073193,10012,9/10/2019,0,A
50068228,10463,5/29/2019,19,B
41194925,11357,3/21/2019,18,B
50080323,11207,7/2/2019,25,B
50066181,10302,5/21/2019,3,A
50089183,10014,5/9/2019,8,A
50000338,10019,2/17/2022,13,A
40401887,11422,1/4/2022,22,B
50066244,11238,2/17/2022,10,A
50006813,11231,7/27/2019,10,A
50098387,11421,10/15/2019,16,B
40841272,10027,8/20/2019,13,A
50057493,10465,12/17/2019,28,C
50072826,11103,2/11/2020,19,B
50081661,11371,3/7/2019,7,A
40565141,11106,6/5/2019,42,C
50069920,11231,2/20/2020,12,A
50003984,11236,9/6/2022,48,C
41444899,11357,3/30/2022,11,A
41702724,11237,8/21/2019,22,B
50081453,10314,1/22/2020,4,A
41413944,10455,8/12/2019,12,A
40643221,10018,2/25/2019,4,A
50051638,10003,3/9/2020,12,A
41710647,11236,6/19/2019,12,A
50089234,10013,12/4/2019,12,A
41330156,11368,3/11/2020,12,A
50037848,11385,9/6/2022,11,A
41457424,10466,5/20/2022,44,C
41457424,10466,6/16/2022,26,B
41556209,11357,3/10/2020,9,A
50004613,11222,10/23/2019,11,A
50098773,11224,11/24/2021,4,A
50110212,10002,10/20/2022,13,A
41017916,11369,7/30/2021,7,A
50121878,10013,6/2/2022,8,A
41564527,11225,8/30/2021,14,B
50047650,10009,7/1/2019,6,A
41020367,10306,2/7/2022,7,A
41222832,10019,11/22/2019,9,A
40395366,11220,10/8/2021,10,A
50064881,10034,4/25/2018,38,C
50092613,10018,11/26/2019,21,B
40897778,10036,2/15/2022,12,A
41657014,10023,11/15/2019,28,C
41450361,10025,11/8/2019,2,A
41219536,10036,9/24/2019,9,A
50036335,10038,12/6/2019,7,A
50009557,11215,11/13/2019,11,A
50017672,11367,8/20/2019,43,C
50062635,11232,12/6/2019,4,A
50000884,10128,3/17/2022,14,B
40886675,10036,5/1/2019,2,A
41648187,10035,6/21/2019,6,A
50125780,11358,8/10/2022,5,A
41386038,11218,8/29/2017,11,A
41240850,11221,4/8/2022,15,B
41572874,11101,4/17/2018,12,A
50051741,11215,7/6/2019,10,A
50087522,11234,12/18/2019,7,A
50042621,10032,8/24/2021,9,A
50078158,10023,4/1/2019,40,C
41014384,10019,4/23/2018,20,B
50079594,11211,2/16/2022,4,A
41394230,10312,4/2/2019,11,A
50058812,11423,11/7/2018,26,B
50105926,10032,1/18/2022,12,A
50104919,11211,3/7/2022,13,A
50117995,10010,7/14/2022,9,A
50046050,10128,5/31/2022,0,A
41566597,11435,10/28/2019,7,A
50013718,10461,7/22/2022,22,B
50079545,10002,1/16/2020,13,A
50095342,10003,7/26/2022,27,B
41682808,10009,7/20/2022,10,A
41424828,11225,7/15/2022,5,A
41417111,10011,3/28/2019,2,A
41664674,11374,4/25/2022,0,A
50005277,11430,11/14/2019,10,A
50053542,11354,3/7/2019,20,B
50072576,10003,8/25/2021,2,A
41505432,10314,4/10/2019,20,B
41301275,11368,2/7/2022,20,B
50056586,10024,4/13/2022,22,B
50098704,10021,3/11/2020,12,A
50046291,10010,4/11/2019,12,A
50001189,11238,3/30/2019,13,A
41377019,11361,3/5/2020,19,B
50008807,10003,8/20/2022,11,A
41242943,10036,12/30/2019,19,B
50010736,10011,12/20/2019,20,B
41659173,10467,1/10/2022,13,A
50102230,10014,6/15/2022,32,C
50077131,11237,5/10/2019,7,A
50012273,11102,2/8/2020,14,B
40999052,11211,1/20/2022,12,A
41170072,11358,2/16/2022,4,A
50083089,10013,7/7/2022,13,A
41626109,11249,2/3/2020,21,B
50098486,11215,11/15/2019,5,A
41722751,11378,3/15/2022,13,A
50000639,10016,1/6/2022,12,A
40606772,10016,8/16/2021,10,A
41591336,11420,12/5/2017,11,A
50106547,10017,7/22/2021,10,A
41453811,10474,9/3/2021,10,A
50093599,11209,8/24/2019,21,B
41534242,10465,9/29/2016,3,A
40393558,10010,7/19/2019,13,A
50070585,11432,3/25/2021,0,A
50002701,11213,8/31/2021,13,A
50066938,11367,9/27/2017,13,A
50047230,10036,9/12/2019,19,B
50014998,11215,2/22/2022,3,A
41499986,11365,7/24/2019,12,A
41646786,10458,2/27/2020,16,B
41644679,10463,3/9/2020,8,A
40367038,10010,1/16/2020,9,A
40955456,10012,12/18/2016,3,A
50053392,10306,2/12/2020,17,B
50068621,11364,2/10/2022,2,A
40745618,11206,7/26/2021,10,A
40653926,10458,7/28/2021,17,B
50040831,11220,2/28/2022,7,A
40947919,10012,12/27/2019,25,B
50100280,11201,1/27/2020,6,A
41519587,10009,10/18/2022,23,B
50065446,10018,1/7/2020,28,C
50127412,11232,9/28/2022,5,A
50089281,10011,10/10/2019,18,B
50070042,11356,11/27/2019,9,A
41668701,10028,6/6/2019,13,A
41448651,10012,3/23/2022,7,A
50093362,10035,2/3/2022,29,C
50007613,11217,6/24/2022,2,A
41058206,11211,11/29/2019,10,A
50105015,10024,8/25/2022,26,B
50057765,10001,2/18/2020,12,A
41390818,11106,2/6/2018,12,A
50062660,11231,9/21/2022,9,A
40604442,11207,5/18/2022,13,A
50019200,10009,4/11/2022,10,A
40393787,11385,1/6/2022,13,A
41138984,10065,9/22/2022,22,B
50047328,11354,11/12/2019,36,C
50073673,10021,3/15/2019,21,B
50052660,10001,3/10/2020,21,B
50003444,10462,12/28/2016,43,C
40396574,10022,5/11/2019,10,A
50097880,11226,10/9/2019,10,A
50006795,11413,12/6/2019,4,A
50043985,10012,12/13/2019,5,A
50099247,11428,7/21/2022,10,A
50089601,10025,4/29/2022,8,A
50057386,10012,10/2/2019,13,A
50057938,11105,1/30/2020,16,B
41694378,11236,7/12/2022,13,A
50093687,11356,11/12/2019,8,A
50034302,10018,1/24/2022,6,A
41476399,11004,10/4/2022,28,C
50100616,10075,2/19/2020,20,B
50001446,10017,7/26/2019,7,A
50086686,11211,2/3/2022,13,A
50089570,11421,3/30/2019,10,A
50070043,11691,12/3/2019,15,B
41683619,10003,2/5/2020,20,B
50100420,10013,5/9/2022,41,C
40786413,10036,8/10/2021,11,A
50071938,11206,6/26/2019,19,B
50017569,11372,10/24/2019,12,A
50009225,11238,11/14/2018,9,A
50044691,11215,9/11/2019,47,C
50113058,10027,11/30/2021,10,A
50060455,11238,8/5/2021,13,A
40656139,10013,5/18/2019,12,A
50083472,10032,2/13/2020,10,A
41717852,10004,10/21/2019,14,B
50009628,11418,2/15/2018,13,A
50117110,10467,6/2/2022,35,C
41236388,11210,8/16/2021,4,A
50114420,11235,6/16/2022,8,A
41399601,11213,2/28/2022,12,A
41696878,11217,10/15/2019,9,A
50044622,10121,3/16/2017,0,A
50085224,11221,10/9/2019,12,A
41542793,10028,3/11/2020,10,A
50074122,10024,2/1/2022,5,A
50105027,11372,9/29/2021,22,B
50046995,11214,12/17/2019,11,A
50045829,10029,10/31/2019,31,C
41276651,10462,3/16/2020,10,A
41271036,10025,8/30/2021,18,B
50046874,10016,9/18/2019,21,B
50043453,11212,5/24/2022,5,A
50096401,11101,11/14/2019,2,A
50004099,10305,7/8/2022,12,A
50044003,10002,5/9/2022,4,A
41337363,10472,3/22/2022,24,B
50062581,10002,1/19/2022,13,A
50102300,10459,9/1/2022,0,A
41185792,10013,3/8/2017,7,A
50102627,10028,6/23/2022,8,A
50084773,10011,9/8/2022,12,A
41138257,11217,6/26/2019,13,A
50106783,11416,12/14/2021,29,C
50008073,10013,7/14/2017,8,A
50106422,10007,10/14/2021,12,A
41418789,10465,12/10/2019,9,A
50074869,10002,12/14/2021,9,A
40369012,11367,2/13/2020,7,A
50059314,11354,6/5/2019,10,A
50102761,11433,1/31/2022,5,A
50004613,11222,6/16/2022,0,A
41681345,11435,9/25/2019,20,B
41279614,10019,9/27/2022,11,A
41270009,10022,3/3/2022,10,A
50099387,11368,7/27/2022,41,C
50009700,11213,10/18/2022,5,A
41276200,10460,4/22/2022,0,A
50078581,11385,9/26/2019,8,A
50077053,11211,2/24/2022,10,A
41491955,10036,6/14/2022,10,A
50102634,11419,3/10/2020,2,A
41601943,11361,3/4/2020,12,A
50098137,10466,10/8/2019,16,B
40394916,11211,3/1/2022,8,A
50048523,11237,9/18/2019,10,A
50014329,10021,9/27/2018,13,A
41223011,10021,6/19/2019,24,B
50082813,10128,6/6/2019,9,A
41591382,11420,6/7/2018,12,A
50075251,11206,3/4/2022,3,A
41609430,10304,10/31/2019,16,B
41585435,10004,10/12/2022,50,C
50059086,10018,6/23/2017,7,A
40380996,11215,1/13/2022,14,B
50017080,10013,10/19/2022,18,B
41649359,10121,8/2/2019,2,A
50094531,10011,7/16/2019,8,A
50073409,11203,12/12/2019,31,C
40618281,10458,3/7/2019,12,A
50088840,10001,3/28/2019,12,A
41612549,10461,2/7/2022,13,A
41412907,10464,6/1/2022,7,A
50056512,10306,11/13/2019,12,A
50094853,11364,7/30/2019,10,A
50095883,10012,9/10/2021,10,A
40523972,10004,7/28/2021,5,A
50040781,11230,4/17/2019,6,A
50062529,11104,4/4/2022,20,B
50073518,11221,9/9/2021,2,A
41703928,10002,7/12/2022,12,A
50043940,10012,8/22/2017,19,B
40997950,10014,4/3/2017,2,A
50079163,10032,11/26/2019,10,A
41709961,10018,4/30/2019,12,A
41714097,11226,5/7/2019,29,C
50086865,11105,7/10/2019,11,A
41505432,10314,6/5/2019,9,A
50008918,11354,3/10/2020,10,A
41001192,10013,4/8/2019,12,A
41498611,11209,8/27/2019,12,A
41246521,11208,1/24/2022,11,A
50103158,11236,8/2/2021,2,A
40370238,11377,7/25/2022,0,A
50059141,11237,8/4/2021,9,A
50080487,11225,9/19/2019,7,A
41612549,10461,8/23/2021,24,B
50089619,10018,6/3/2022,26,B
41395226,10455,6/17/2019,24,B
50035307,11206,8/21/2019,36,C
50105240,11237,8/26/2021,7,A
50057304,11358,1/31/2018,5,A
50042788,11209,5/9/2022,19,B
50091707,11205,7/14/2022,10,A
40747192,10471,10/3/2018,0,A
50089980,10025,10/6/2022,41,C
50103964,11238,1/12/2022,12,A
50000105,10305,3/7/2019,11,A
50080512,11201,9/9/2021,17,B
41617855,10463,10/24/2018,7,A
50045798,10455,4/18/2017,9,A
40943754,10019,9/1/2021,12,A
50098480,10006,3/15/2022,9,A
50060527,11365,4/22/2019,13,A
50103065,10036,1/21/2022,13,A
50084290,10014,1/9/2020,12,A
50014069,10027,3/12/2020,19,B
50043973,10004,5/12/2022,0,A
41443815,10014,11/21/2019,12,A
50003165,10009,6/20/2017,18,B
50090068,11368,12/18/2019,12,A
50078675,11208,8/7/2019,5,A
40592285,10011,4/16/2018,13,A
50090807,10301,8/13/2019,11,A
40651300,11209,9/6/2019,13,A
50076083,10003,11/27/2019,12,A
50117251,11201,4/25/2022,5,A
50059239,11209,8/6/2019,24,B
50005151,11364,7/11/2022,26,B
50080423,11372,7/8/2019,2,A
40863335,11203,7/26/2021,13,A
50045622,11222,8/22/2016,13,A
50064941,11415,10/31/2019,10,A
50011100,11220,9/25/2019,9,A
50065428,11232,9/23/2017,12,A
50054419,10312,9/25/2018,20,B
50044621,11215,7/15/2022,0,A
50048969,12345,8/30/2019,12,A
50067257,11207,11/30/2021,13,A
50069904,11206,5/21/2019,10,A
50011610,11231,8/4/2016,10,A
41297989,10464,4/6/2022,7,A
50106938,10075,12/16/2021,13,A
50038194,10032,1/2/2020,21,B
50115785,10001,6/7/2022,0,A
50125717,11201,9/2/2022,3,A
50086387,10017,4/30/2019,2,A
50088789,11426,1/31/2022,7,A
40387861,10036,1/31/2019,12,A
41333910,11211,3/14/2022,9,A
50051817,10451,11/1/2019,10,A
41433057,10038,12/18/2019,34,C
50045629,11205,1/16/2020,15,B
41625990,11220,10/25/2019,5,A
50047718,10036,10/24/2019,2,A
41575449,10128,4/22/2022,20,B
40813994,10027,8/4/2021,21,B
50000983,10472,4/24/2019,11,A
41101595,10019,9/27/2017,13,A
50098031,10019,10/24/2019,45,C
41026438,11385,3/25/2022,4,A
41636588,10467,3/31/2022,8,A
50061236,10013,5/12/2022,46,C
41505687,10462,12/10/2019,3,A
41551165,10017,2/7/2020,12,A
41719175,10028,12/27/2019,10,A
41322588,10314,5/9/2019,9,A
50037844,10016,3/28/2017,10,A
50051365,10462,4/13/2022,64,C
50007933,10472,5/24/2019,11,A
41670224,11230,10/24/2022,22,B
50001520,10001,6/4/2019,12,A
50084541,11206,10/24/2019,8,A
50087177,10021,5/11/2019,7,A
50107265,10469,7/27/2021,14,B
50057227,11238,1/14/2022,11,A
50059827,11364,4/23/2019,11,A
50082440,11201,6/22/2022,7,A
41090212,10002,6/5/2018,12,A
50088559,10009,9/30/2019,5,A
40995536,10019,10/24/2018,13,A
50096000,11427,10/2/2019,17,B
41636886,10022,4/30/2019,15,B
41428414,11201,5/11/2022,20,B
50078853,10013,11/25/2019,5,A
41330275,11373,9/27/2019,17,B
40719557,11105,6/19/2019,18,B
41200490,10036,5/22/2018,9,A
41231878,10038,9/15/2022,7,A
50012601,10009,6/8/2018,25,B
50083049,11101,12/12/2019,7,A
50073262,11221,1/27/2020,11,A
50006073,11368,3/25/2022,13,A
40603743,10309,5/8/2019,22,B
50011959,11230,8/27/2019,10,A
50066073,11372,10/18/2017,19,B
40372196,10465,6/26/2019,18,B
50085949,10309,4/6/2022,8,A
50124075,11385,10/24/2022,25,B
50087224,11434,1/22/2020,14,B
50096025,10014,3/7/2020,12,A
41513849,10031,4/21/2022,16,B
50083695,10033,9/13/2022,25,B
50063046,11205,9/9/2021,30,C
50081021,10011,10/22/2018,5,A
41366512,10038,6/7/2022,9,A
41549333,11420,9/27/2019,7,A
41694265,11218,10/3/2022,23,B
50060267,10006,10/7/2022,22,B
50098510,10013,9/13/2022,0,A
41626556,10036,12/13/2017,13,A
41645644,10019,6/17/2019,8,A
40510341,10023,8/4/2021,7,A
50093886,10019,1/7/2020,7,A
50018602,10021,5/7/2019,13,A
40388194,10014,3/27/2018,26,B
50105098,10301,12/2/2021,12,A
41068920,10002,5/14/2019,23,B
41604098,11354,1/13/2020,10,A
50000205,11417,9/8/2022,12,A
50004183,11362,4/26/2018,12,A
41660639,10012,9/13/2019,0,A
41591264,11420,3/28/2019,12,A
41703549,11373,8/24/2021,2,A
41098999,10469,4/25/2018,12,A
50088793,11433,3/5/2020,12,A
50059447,11106,2/5/2020,4,A
50047379,11206,5/3/2019,14,B
50043628,10040,1/7/2020,9,A
50046005,10001,11/7/2019,12,A
50089342,10002,7/13/2022,5,A
50037525,11201,12/6/2021,12,A
41708980,11102,1/24/2020,23,B
41290491,10128,6/22/2022,11,A
50102994,10001,10/25/2021,26,B
41453151,11218,2/18/2020,10,A
50110951,11201,10/25/2021,15,B
41699217,10310,4/21/2022,12,A
40391259,11419,2/9/2022,9,A
50081186,11372,4/6/2022,10,A
41197199,10024,8/17/2021,5,A
50068674,10013,6/20/2019,6,A
50099938,11220,12/18/2019,11,A
50047546,11234,4/16/2019,13,A
41232890,10022,4/12/2022,13,A
50012743,11234,11/6/2019,10,A
41396676,10451,7/25/2017,13,A
50085751,11222,6/13/2022,0,A
50113991,10027,9/9/2021,12,A
41663207,10036,8/19/2021,19,B
50050807,10022,8/7/2019,12,A
50091303,11204,2/6/2020,13,A
50064436,11201,11/25/2019,13,A
50049678,10038,5/31/2019,4,A
41171220,11106,6/25/2015,10,A
50103158,11236,10/4/2022,16,B
50088434,11232,12/19/2019,23,B
41532156,10022,4/21/2022,12,A
50070263,10014,1/8/2020,9,A
40393905,11373,1/27/2022,5,A
41601438,10003,7/25/2019,22,B
41478428,10032,9/10/2019,12,A
50050112,11368,5/25/2019,13,A
41439298,10029,8/2/2022,25,B
41103208,10022,3/4/2020,25,B
50101467,10001,9/24/2021,8,A
50000380,10029,8/23/2021,9,A
50060589,11377,8/18/2022,21,B
50123995,11102,9/15/2022,22,B
50056770,10018,8/30/2019,25,B
50066388,11235,9/26/2019,13,A
40716141,10002,4/30/2019,7,A
50033436,11215,6/2/2022,10,A
41046225,11373,8/20/2019,7,A
50112185,11377,8/9/2021,13,A
50088811,11365,8/30/2021,14,B
41641062,10463,4/21/2022,10,A
50044989,11206,3/18/2022,12,A
41269825,10011,8/4/2016,13,A
50093895,11233,7/2/2019,12,A
50088841,11366,7/12/2022,0,A
50044967,10301,6/4/2019,26,B
50064502,10007,11/15/2019,12,A
50005414,10034,4/24/2019,8,A
50110716,10018,11/1/2021,13,A
50101556,11379,3/22/2022,12,A
50058240,10029,12/27/2019,12,A
50103218,11218,8/11/2022,11,A
41167764,11211,10/16/2019,10,A
50091851,11434,8/8/2022,19,B
40993101,10014,10/1/2019,24,B
50006795,11413,9/14/2021,12,A
41708744,11220,1/21/2020,25,B
50065408,10468,8/28/2018,18,B
50001192,11373,8/1/2019,12,A
50097032,11102,10/14/2021,37,C
41390168,11223,3/15/2022,0,A
41191438,11238,6/13/2022,8,A
50104139,11215,10/12/2021,12,A
50009798,11222,7/25/2019,18,B
50013184,11354,2/11/2020,23,B
40939686,10002,8/11/2021,10,A
40601687,11106,9/19/2022,9,A
50062663,11430,4/25/2017,13,A
50099621,10028,7/27/2022,24,B
40690297,11412,12/21/2017,12,A
41688099,11217,3/21/2017,0,A
50117131,10028,9/23/2022,53,C
50008603,10021,7/26/2018,12,A
50088194,10013,3/21/2022,12,A
50084206,10467,5/26/2022,19,B
50109753,11419,10/11/2022,24,B
41459743,10017,1/14/2020,12,A
50050673,10462,4/16/2019,12,A
50075751,11238,2/28/2020,9,A
50080616,11435,6/27/2022,25,B
41611678,11420,4/12/2022,2,A
50044219,10012,7/13/2017,9,A
50014618,10022,10/4/2022,47,C
40919065,10472,9/23/2019,11,A
41317827,11234,3/23/2022,18,B
50113532,11207,4/26/2022,46,C
40390409,10027,8/12/2021,7,A
50084400,10002,10/15/2019,17,B
50105585,10462,11/17/2021,13,A
50091706,10468,8/5/2019,11,A
50101639,11203,12/10/2021,12,A
41694156,10452,10/28/2019,13,A
41478828,10128,3/10/2020,20,B
50065990,10310,2/26/2020,16,B
50002139,11238,4/10/2019,2,A
40930209,10002,3/2/2020,12,A
41646610,11234,12/8/2018,4,A
41678381,10065,8/26/2021,22,B
50074533,11220,9/30/2019,11,A
41534382,10465,2/28/2022,13,A
50051545,10003,6/5/2019,18,B
50044041,11417,10/17/2018,17,B
